benchmark,reward,walltime,commandline
benchmark://cbench-v1/jpeg-d,0.9336424224862359,2.3056585788726807,opt -loop-versioning-licm -globalsplit -mergefunc -loop-unswitch -strip -constprop -reg2mem -elim-avail-extern -name-anon-globals -early-cse-memssa -argpromotion -reassociate -jump-threading -reassociate -constprop -instcombine -always-inline -loop-deletion -aggressive-instcombine -strip -loop-unswitch -correlated-propagation -reassociate -loop-unswitch -separate-const-offset-from-gep -early-cse-memssa -mem2reg -hotcoldsplit -called-value-propagation -jump-threading -insert-gcov-profiling -rewrite-statepoints-for-gc -lower-expect -lower-widenable-condition -correlated-propagation -mldst-motion -loop-data-prefetch -redundant-dbg-inst-elim -dce -early-cse -guard-widening -rewrite-statepoints-for-gc -nary-reassociate -loop-fusion -strip -gvn-hoist -aggressive-instcombine -strip-dead-prototypes -slp-vectorizer -strip -slp-vectorizer -ipsccp -early-cse -pgo-memop-opt -instnamer -aggressive-instcombine -loop-reroll -strip-dead-prototypes -loop-unswitch -strip -coro-early input.bc -o output.bc
benchmark://cbench-v1/lame,-0.03924694450770513,1.3723132610321045,opt -gvn-hoist -break-crit-edges -loop-rotate -slsr -globalsplit -loop-versioning-licm -libcalls-shrinkwrap -nary-reassociate -nary-reassociate -sroa -slp-vectorizer -correlated-propagation -reassociate -separate-const-offset-from-gep -early-cse-memssa -separate-const-offset-from-gep -mergefunc -reg2mem -globalopt -constmerge -sancov -called-value-propagation -load-store-vectorizer -bdce -inject-tli-mappings -ipconstprop -libcalls-shrinkwrap -loop-reroll -loop-fusion input.bc -o output.bc
benchmark://cbench-v1/patricia,0.8464961067853167,0.34595298767089844,opt -slp-vectorizer -flattencfg -simplifycfg -correlated-propagation -reassociate -mem2reg -correlated-propagation -strip-dead-prototypes -nary-reassociate -deadargelim -loop-unroll-and-jam -gvn -mem2reg -loop-versioning -loop-fusion -called-value-propagation -correlated-propagation -constmerge -loop-data-prefetch -reg2mem -simplifycfg -early-cse -prune-eh -loop-distribute -prune-eh -dse -mergeicmps -globalsplit -newgvn -simple-loop-unswitch -loop-deletion -globalsplit -slp-vectorizer -newgvn -called-value-propagation -name-anon-globals -instcombine -strip -mldst-motion -constmerge -nary-reassociate -die -bdce -sink -forceattrs -strip -mem2reg -add-discriminators -load-store-vectorizer -guard-widening -loop-guard-widening -globalsplit -gvn -mergereturn -newgvn -strip-dead-prototypes -loop-guard-widening -constmerge -loop-simplify -add-discriminators -break-crit-edges -libcalls-shrinkwrap -loop-guard-widening -partially-inline-libcalls -alignment-from-assumptions -loop-idiom -mldst-motion -loop-unroll-and-jam -mergereturn -globalsplit -globalopt -die -nary-reassociate -hotcoldsplit -coro-elide -coro-early -loop-reduce -always-inline -mldst-motion -sroa -constprop -instnamer -constprop -globalopt -partially-inline-libcalls -mem2reg -indvars -lowerinvoke -instsimplify -newgvn -loop-versioning-licm -loweratomic -deadargelim -loop-distribute -indvars -redundant-dbg-inst-elim -alignment-from-assumptions -loop-unroll -strip -adce -gvn -newgvn -prune-eh -coro-split -loop-sink -globalopt -nary-reassociate -loop-guard-widening -slp-vectorizer -sink -gvn -loop-load-elim -inline -lower-constant-intrinsics -sroa -indvars -jump-threading -correlated-propagation -dce -aggressive-instcombine -jump-threading -sroa -loop-instsimplify -insert-gcov-profiling -globalopt input.bc -o output.bc
benchmark://cbench-v1/qsort,-1.1888544891640866,0.5871400833129883,opt -loop-sink -guard-widening -coro-split -mldst-motion -loop-simplify -loop-data-prefetch -early-cse -constprop -die -lower-widenable-condition -instcombine -irce -nary-reassociate -ipsccp -lowerswitch -strip-debug-declare -callsite-splitting -scalarizer -consthoist -globalsplit -constprop -simple-loop-unswitch -post-inline-ee-instrument -insert-gcov-profiling -called-value-propagation -cross-dso-cfi -mergereturn -deadargelim -mergereturn -inferattrs -flattencfg -lcssa -sroa -sink -nary-reassociate -gvn -elim-avail-extern -functionattrs -loop-fusion -instnamer -separate-const-offset-from-gep -constmerge -correlated-propagation -nary-reassociate -functionattrs -gvn-hoist -jump-threading -loop-reduce -insert-gcov-profiling -correlated-propagation -strip-debug-declare -called-value-propagation -mergeicmps -coro-cleanup -reg2mem -constmerge -sancov -ipsccp -lower-widenable-condition -loop-data-prefetch -pgo-memop-opt -lower-guard-intrinsic -float2int -redundant-dbg-inst-elim -separate-const-offset-from-gep -nary-reassociate -loop-load-elim -newgvn -barrier -attributor -libcalls-shrinkwrap -loop-predication -instnamer -attributor -indvars -die -prune-eh -simplifycfg -post-inline-ee-instrument -loop-reroll -float2int -loop-fusion -load-store-vectorizer -barrier -elim-avail-extern -dce -ee-instrument -dse -dse -forceattrs -consthoist -constprop -pgo-memop-opt -consthoist -ipsccp -load-store-vectorizer -slp-vectorizer -loop-unswitch -bdce -lower-matrix-intrinsics -always-inline -loweratomic -cross-dso-cfi -loop-data-prefetch -barrier -ee-instrument -add-discriminators -strip-nondebug -always-inline -consthoist -called-value-propagation -cross-dso-cfi -ipsccp -die -loop-versioning-licm -adce -loop-guard-widening -die -sroa -adce -nary-reassociate -constprop -globaldce -gvn-hoist -loop-predication -lower-expect -strip -simple-loop-unswitch -irce -slp-vectorizer -prune-eh -irce -ipconstprop -simplifycfg -sroa -lowerinvoke -add-discriminators -loop-reduce -newgvn -forceattrs -strip-dead-prototypes -add-discriminators -insert-gcov-profiling -lower-guard-intrinsic -add-discriminators -float2int -licm -constmerge -early-cse-memssa -die -loop-unswitch -mergeicmps -early-cse-memssa -pgo-memop-opt -attributor -aggressive-instcombine -lower-expect -lower-expect -redundant-dbg-inst-elim -globaldce -cross-dso-cfi -mem2reg -loop-instsimplify -called-value-propagation -prune-eh -slsr -sroa -inline -break-crit-edges -globalsplit -barrier -sancov -loweratomic -correlated-propagation -ipconstprop -sroa -mldst-motion -coro-cleanup -callsite-splitting -loop-sink -coro-split -loop-reduce -correlated-propagation -nary-reassociate -speculative-execution -loop-instsimplify -functionattrs -separate-const-offset-from-gep -early-cse -loop-rotate -irce -called-value-propagation -nary-reassociate -mergereturn -cross-dso-cfi -reassociate -globalsplit -nary-reassociate -sancov -separate-const-offset-from-gep -loop-simplifycfg -post-inline-ee-instrument -globaldce -redundant-dbg-inst-elim -aggressive-instcombine -sccp -name-anon-globals -gvn -name-anon-globals -mergereturn -loop-reroll -lower-guard-intrinsic -inferattrs -pgo-memop-opt -break-crit-edges -loop-versioning-licm -inferattrs -attributor -constprop -pgo-memop-opt -adce -speculative-execution input.bc -o output.bc
benchmark://cbench-v1/rijndael,0.771559984668455,0.3296942710876465,opt -strip -speculative-execution -strip -globaldce -sroa -loop-idiom -scalarizer -loop-idiom -attributor -aggressive-instcombine -lower-widenable-condition -aggressive-instcombine -float2int -globalsplit -correlated-propagation -globalopt -mldst-motion -loop-distribute -rewrite-statepoints-for-gc -loop-unswitch -loop-simplifycfg -infer-address-spaces -loop-idiom -mergeicmps -loop-distribute -loop-interchange -loop-unroll -mergefunc -inferattrs -mergefunc -consthoist -loweratomic -globalsplit -jump-threading -adce -infer-address-spaces -lower-expect -globalopt -ipsccp -aggressive-instcombine -always-inline -loop-data-prefetch -early-cse -instsimplify -jump-threading -globalopt -simplifycfg -functionattrs -ipconstprop -globalopt -lower-expect -lower-guard-intrinsic -deadargelim -functionattrs -loop-distribute -sancov -strip-nondebug -mergereturn -strip -lower-expect -name-anon-globals -prune-eh -gvn -strip-nondebug -constprop -loweratomic -functionattrs -sancov -gvn-hoist -loop-data-prefetch -lowerswitch -loop-distribute input.bc -o output.bc
benchmark://cbench-v1/sha,-0.9397993311036791,0.07441473007202148,opt -early-cse-memssa -licm -inline -strip-debug-declare -pgo-memop-opt -instsimplify -loop-fusion -loop-unroll-and-jam -lower-guard-intrinsic -dce -ee-instrument -forceattrs -prune-eh -callsite-splitting -globaldce -mem2reg -loop-unroll -loop-reroll -loop-guard-widening -slp-vectorizer -loop-interchange -deadargelim -load-store-vectorizer -lower-guard-intrinsic -callsite-splitting -float2int input.bc -o output.bc
benchmark://cbench-v1/stringsearch,0.8852459016393444,0.16414785385131836,opt -inline -prune-eh -jump-threading -load-store-vectorizer -strip-debug-declare -newgvn -instnamer -loop-predication -reassociate -sancov -loop-unswitch -strip -loop-simplifycfg -add-discriminators -post-inline-ee-instrument -always-inline -loop-unswitch -correlated-propagation -loop-unswitch -instcombine -lower-guard-intrinsic -sancov -indvars -loop-load-elim -elim-avail-extern -gvn -loop-predication -mergeicmps -loweratomic -inferattrs -loop-load-elim -pgo-memop-opt -loop-unswitch -partially-inline-libcalls -elim-avail-extern -strip -sroa -globalopt -aggressive-instcombine -constprop -pgo-memop-opt -correlated-propagation -pgo-memop-opt -loop-load-elim -ee-instrument -loop-load-elim -inferattrs -newgvn -ipsccp input.bc -o output.bc
benchmark://cbench-v1/stringsearch2,0.8544776119402985,0.018887042999267578,opt -reassociate -constmerge -sroa -mldst-motion -consthoist -early-cse-memssa -ee-instrument input.bc -o output.bc
benchmark://cbench-v1/susan,0.8195546455080626,2.871464967727661,opt -libcalls-shrinkwrap -ipconstprop -coro-cleanup -loop-instsimplify -mergeicmps -constprop -loop-simplifycfg -correlated-propagation -loop-fusion -lower-widenable-condition -nary-reassociate -prune-eh -sroa -loop-distribute -simple-loop-unswitch -globalsplit -add-discriminators -mldst-motion -loop-vectorize -coro-cleanup -dce -indvars -loop-sink -rpo-functionattrs -ipconstprop -argpromotion -globalopt -callsite-splitting -sancov -simple-loop-unswitch -lowerinvoke -partially-inline-libcalls -consthoist -partially-inline-libcalls -alignment-from-assumptions -strip-debug-declare -loop-unroll-and-jam -slp-vectorizer -globalsplit -slsr -indvars -prune-eh -sancov -strip-nondebug -early-cse -loop-predication -separate-const-offset-from-gep -mergefunc -loop-unswitch -globaldce -loop-reroll -constprop -newgvn -globalopt -lower-constant-intrinsics -reassociate -loop-fusion -pgo-memop-opt -constmerge -lower-matrix-intrinsics -prune-eh -loweratomic -globalsplit -loop-fusion -attributor -speculative-execution -loop-rotate -globalsplit -loop-interchange -load-store-vectorizer -loop-versioning -aggressive-instcombine -nary-reassociate -lower-widenable-condition -mergeicmps -loop-unroll-and-jam -globalsplit -pgo-memop-opt -insert-gcov-profiling -sccp -slp-vectorizer -loop-interchange -functionattrs -nary-reassociate -constmerge -loop-predication -loop-unroll -loop-load-elim -loop-rotate -ipconstprop -slp-vectorizer -post-inline-ee-instrument -functionattrs -nary-reassociate -globalsplit -globalopt -rewrite-statepoints-for-gc -guard-widening -lowerinvoke -slp-vectorizer -loop-reduce -functionattrs -barrier -loop-sink -called-value-propagation -constprop -strip-debug-declare -loop-rotate -sccp -constprop -called-value-propagation -aggressive-instcombine -attributor -ipsccp -forceattrs -float2int -sancov -dse -insert-gcov-profiling -lower-expect -aggressive-instcombine -loop-simplifycfg -nary-reassociate -insert-gcov-profiling -loop-interchange -insert-gcov-profiling -slp-vectorizer -nary-reassociate -speculative-execution -loop-sink -mem2reg -sink -separate-const-offset-from-gep -ipsccp -rpo-functionattrs -instsimplify -slp-vectorizer -separate-const-offset-from-gep -prune-eh -instcombine -aggressive-instcombine -loop-vectorize -coro-split -partially-inline-libcalls -lower-matrix-intrinsics -lower-expect -called-value-propagation -strip-debug-declare -loop-deletion -speculative-execution -argpromotion -slp-vectorizer -die -ipsccp -loop-sink -loop-sink -instnamer -lower-expect -simple-loop-unswitch -sroa -argpromotion -loop-interchange -slsr -separate-const-offset-from-gep -instsimplify -slsr -globalopt -separate-const-offset-from-gep -div-rem-pairs -mergefunc -called-value-propagation -inferattrs -loop-unswitch -bdce -loop-deletion -mldst-motion -loop-simplifycfg -mergereturn -sink -sroa -strip-debug-declare -loop-reduce -flattencfg -lower-constant-intrinsics -reg2mem -consthoist -strip-nondebug -globalopt -separate-const-offset-from-gep -name-anon-globals -infer-address-spaces -reassociate -forceattrs -prune-eh -div-rem-pairs -coro-cleanup -consthoist -prune-eh -mem2reg -sancov -barrier -sancov -mldst-motion -instsimplify -loop-versioning -functionattrs -jump-threading -name-anon-globals -speculative-execution -partially-inline-libcalls -sccp -slsr -strip-debug-declare -loop-fusion -rewrite-statepoints-for-gc -forceattrs -mldst-motion -coro-split -loop-idiom -prune-eh -inferattrs -globalsplit -inject-tli-mappings -nary-reassociate -sink -slp-vectorizer -simple-loop-unswitch -loop-deletion -flattencfg -correlated-propagation -consthoist -prune-eh -loop-distribute -speculative-execution -infer-address-spaces -mergefunc -globalopt -mergefunc -mergeicmps -loop-data-prefetch -strip-nondebug -ipsccp -early-cse -add-discriminators -post-inline-ee-instrument -sroa -jump-threading -loop-unswitch -loop-predication -instsimplify -lower-constant-intrinsics -loop-simplifycfg -argpromotion -loop-simplify -load-store-vectorizer -loop-idiom -infer-address-spaces -loop-unroll-and-jam -flattencfg -deadargelim -rpo-functionattrs -strip -tailcallelim -newgvn -licm -aggressive-instcombine -constprop -sancov -loop-unroll-and-jam -aggressive-instcombine -sancov -dce -prune-eh -lowerswitch -loop-sink -rewrite-statepoints-for-gc -argpromotion -loop-idiom -alignment-from-assumptions -nary-reassociate -nary-reassociate -loop-deletion -instcombine -loop-deletion -dce -attributor -forceattrs -globalsplit -memcpyopt -loop-simplifycfg -sroa -separate-const-offset-from-gep -strip-debug-declare -rpo-functionattrs -licm -sink -correlated-propagation -loop-sink -loop-reroll -slsr -loop-simplifycfg -forceattrs -rewrite-statepoints-for-gc -mergereturn -aggressive-instcombine -loop-interchange -globalsplit -aggressive-instcombine -attributor -globalopt -slp-vectorizer input.bc -o output.bc
benchmark://cbench-v1/tiff2bw,0.5607650703821768,3.2641966342926025,opt -jump-threading -consthoist -strip-dead-prototypes -cross-dso-cfi -memcpyopt -loop-data-prefetch -sink -cross-dso-cfi -add-discriminators -slsr -strip -slsr -loop-load-elim -redundant-dbg-inst-elim -strip -separate-const-offset-from-gep -strip-debug-declare -gvn -argpromotion -sccp -name-anon-globals -loop-simplifycfg -mergefunc -die -sccp -coro-cleanup -mem2reg -functionattrs -lower-constant-intrinsics -lcssa -ipconstprop -post-inline-ee-instrument -loop-fusion -loop-data-prefetch -sancov -name-anon-globals -slsr -loop-rotate -correlated-propagation -argpromotion -globalopt -loop-simplifycfg -sink -strip -slsr -strip-debug-declare -prune-eh -early-cse-memssa -strip -rewrite-statepoints-for-gc -gvn-hoist -argpromotion -ipsccp -loop-interchange -mldst-motion -mergefunc -inline -gvn -name-anon-globals -loop-data-prefetch -constmerge -hotcoldsplit -prune-eh -elim-avail-extern -reassociate -early-cse-memssa -jump-threading -lowerswitch -coro-elide -memcpyopt -nary-reassociate -licm -cross-dso-cfi -licm -globalsplit -strip input.bc -o output.bc
benchmark://cbench-v1/tiff2rgba,0.7398391497917562,3.9911012649536133,opt -jump-threading -die -rpo-functionattrs -pgo-memop-opt -elim-avail-extern -libcalls-shrinkwrap -loop-reroll -forceattrs -indvars -mergeicmps -elim-avail-extern -nary-reassociate -mergefunc -reassociate -loop-versioning -loop-instsimplify -load-store-vectorizer -lower-matrix-intrinsics -tailcallelim -loop-unroll-and-jam -elim-avail-extern -libcalls-shrinkwrap -loop-data-prefetch -loop-reduce -strip-debug-declare -loop-predication -early-cse -loop-load-elim -loop-fusion -instcombine -always-inline -ee-instrument -pgo-memop-opt -prune-eh -elim-avail-extern -loop-unroll-and-jam -separate-const-offset-from-gep -loop-vectorize -reassociate -correlated-propagation -separate-const-offset-from-gep -lower-expect -lower-expect -elim-avail-extern -coro-elide -newgvn -strip-debug-declare -reassociate -aggressive-instcombine -libcalls-shrinkwrap -gvn -strip-debug-declare -mem2reg -called-value-propagation -correlated-propagation -called-value-propagation -strip-debug-declare -prune-eh -ipconstprop -slp-vectorizer -aggressive-instcombine -constmerge -ipsccp -instsimplify -constprop -sancov -globalopt -loop-unroll-and-jam -loop-unswitch -loop-unroll-and-jam -partially-inline-libcalls -simple-loop-unswitch -slp-vectorizer -loop-predication -sccp -correlated-propagation -slp-vectorizer -prune-eh -callsite-splitting -early-cse-memssa -strip-dead-prototypes -tailcallelim -adce -sink -lower-matrix-intrinsics -mergereturn -separate-const-offset-from-gep -lower-guard-intrinsic -loop-simplifycfg -adce -consthoist -correlated-propagation -lower-matrix-intrinsics -inferattrs -forceattrs -lower-expect -prune-eh -adce -redundant-dbg-inst-elim -correlated-propagation -partially-inline-libcalls -loop-idiom input.bc -o output.bc
benchmark://cbench-v1/tiffdither,0.6961865628604382,0.9518454074859619,opt -loop-unswitch -instcombine -slsr -loop-rotate -newgvn -adce -mldst-motion -lower-constant-intrinsics -always-inline -functionattrs -insert-gcov-profiling -aggressive-instcombine -licm -mem2reg -functionattrs input.bc -o output.bc
benchmark://cbench-v1/tiffmedian,0.8406816707079676,1.0959899425506592,opt -loop-deletion -loop-versioning-licm -jump-threading -mergeicmps -sccp -gvn -mem2reg -always-inline -loop-reroll -speculative-execution -loop-idiom -sink -post-inline-ee-instrument -lower-expect -loop-sink -licm -sccp -scalarizer -nary-reassociate -separate-const-offset-from-gep -jump-threading input.bc -o output.bc
benchmark://cbench-v1/adpcm,0.8659217877094972,0.044887542724609375,opt -sancov -guard-widening -gvn-hoist -simplifycfg -guard-widening -infer-address-spaces -prune-eh -ee-instrument -loop-data-prefetch -loop-reroll -newgvn -mem2reg -loop-vectorize -loop-load-elim -ipconstprop -strip -libcalls-shrinkwrap input.bc -o output.bc
benchmark://cbench-v1/bitcount,0.8738938053097345,0.03357362747192383,opt -float2int -gvn -loop-guard-widening -lower-guard-intrinsic -libcalls-shrinkwrap -simplifycfg -scalarizer -coro-early -sroa -flattencfg -rpo-functionattrs input.bc -o output.bc
benchmark://cbench-v1/blowfish,0.9572519083969466,0.5456006526947021,opt -reassociate -gvn-hoist -float2int -ipsccp -newgvn -mem2reg -forceattrs -simple-loop-unswitch -lower-widenable-condition -loop-data-prefetch -loop-vectorize -coro-cleanup -strip-debug-declare -elim-avail-extern -partial-inliner -lowerswitch -instcombine -lower-expect -rpo-functionattrs -globalsplit -pgo-memop-opt -barrier -coro-early -loop-reduce -licm -barrier -loop-deletion -sink -aggressive-instcombine -lowerinvoke -forceattrs -infer-address-spaces -indvars -mem2reg -early-cse-memssa -mergereturn -reassociate -instcombine -nary-reassociate -loop-unswitch -memcpyopt -sancov -post-inline-ee-instrument -deadargelim -float2int -lower-expect -loop-instsimplify -strip-debug-declare -loop-guard-widening -barrier -globalsplit -loop-data-prefetch -mem2reg -name-anon-globals -mem2reg -called-value-propagation -sink -name-anon-globals -speculative-execution -instsimplify -adce -licm -loop-distribute -libcalls-shrinkwrap -sink -loop-rotate -inject-tli-mappings -licm -inferattrs -mldst-motion -add-discriminators -load-store-vectorizer -licm -add-discriminators -post-inline-ee-instrument -loop-versioning-licm -consthoist -loop-vectorize -lower-widenable-condition -loop-interchange -irce -lowerinvoke -globalopt -mergereturn -strip-nondebug -lower-guard-intrinsic -lower-expect -loop-versioning-licm -infer-address-spaces -inferattrs -functionattrs -ee-instrument -strip-nondebug -name-anon-globals -barrier -adce -loop-data-prefetch -separate-const-offset-from-gep -partial-inliner -load-store-vectorizer -loop-versioning-licm -partially-inline-libcalls -partial-inliner -partially-inline-libcalls -globaldce -pgo-memop-opt -loop-idiom -partially-inline-libcalls -simplifycfg -lower-expect -mldst-motion -jump-threading -globaldce -rewrite-statepoints-for-gc -strip -gvn-hoist -barrier -coro-early -libcalls-shrinkwrap -post-inline-ee-instrument -rewrite-statepoints-for-gc -cross-dso-cfi -mldst-motion input.bc -o output.bc
benchmark://cbench-v1/bzip2,0.6032651148258085,2.843768835067749,opt -lower-guard-intrinsic -correlated-propagation -early-cse-memssa -loop-data-prefetch -loop-interchange -float2int -loop-simplify -add-discriminators -nary-reassociate -constprop -sancov -partially-inline-libcalls -sancov -gvn-hoist -name-anon-globals -separate-const-offset-from-gep -slsr -dce -sroa -canonicalize-aliases -mergeicmps -elim-avail-extern -load-store-vectorizer -adce -sancov -libcalls-shrinkwrap -forceattrs -loop-reduce -globalsplit -strip-debug-declare -loop-unroll-and-jam -ipsccp -loop-reroll -deadargelim -gvn -loop-reduce -prune-eh -add-discriminators -lower-widenable-condition -gvn-hoist -add-discriminators -elim-avail-extern -constprop -strip-nondebug -nary-reassociate -globalsplit -argpromotion -consthoist -float2int -constmerge -inline -loop-sink -lower-constant-intrinsics -rewrite-statepoints-for-gc -globalsplit -sink -mldst-motion -rewrite-statepoints-for-gc -attributor -rewrite-statepoints-for-gc -slsr -sancov -loop-sink -sink -licm -coro-early -argpromotion -loop-rotate -loop-unroll-and-jam -dse -float2int -sccp -jump-threading -instcombine -constprop -globalsplit -lowerswitch -globalsplit -instcombine -constprop -reassociate -globalsplit -loweratomic -inline -add-discriminators -pgo-memop-opt -loop-data-prefetch -loop-reduce -forceattrs -load-store-vectorizer -loop-vectorize -coro-early -lower-expect -loop-versioning-licm -aggressive-instcombine -lower-expect -lower-constant-intrinsics -ee-instrument -name-anon-globals -rpo-functionattrs -scalarizer -prune-eh -newgvn -coro-cleanup -barrier -reassociate -sancov -sccp -rewrite-statepoints-for-gc -loop-fusion -adce -aggressive-instcombine -inferattrs -adce -reassociate -argpromotion -sccp -sccp -add-discriminators -nary-reassociate -loop-sink -canonicalize-aliases input.bc -o output.bc
benchmark://cbench-v1/crc32,0.328125,0.24822783470153809,opt -gvn-hoist -loop-distribute -dce -correlated-propagation -loweratomic -sroa -globalopt -sroa -redundant-dbg-inst-elim -early-cse-memssa -indvars -early-cse-memssa -indvars -lowerinvoke -loop-unroll-and-jam -globalsplit -loop-rotate -lower-guard-intrinsic -instcombine -instcombine -coro-early -div-rem-pairs -globalsplit -globaldce -loop-unroll-and-jam -ee-instrument -sancov -nary-reassociate -float2int -loop-unswitch -loop-simplify -loop-reduce -globalsplit -loop-rotate -instsimplify -sancov -sink -loweratomic -loop-unswitch -mergeicmps -adce -sancov -newgvn -loop-sink -inferattrs -float2int -sancov -globalsplit -lower-constant-intrinsics -sccp -sink -loop-interchange -elim-avail-extern -loop-instsimplify -die -coro-early -called-value-propagation -coro-split -nary-reassociate -globalopt -loop-interchange -constprop -sroa -sancov -mergeicmps -post-inline-ee-instrument -float2int -strip-nondebug -barrier -constprop -loop-simplify -rewrite-statepoints-for-gc -rewrite-statepoints-for-gc -gvn -attributor -elim-avail-extern -lowerswitch -lower-expect -hotcoldsplit -simplifycfg -loop-simplify -attributor -loop-simplifycfg -dce -strip-debug-declare -sancov -inline -loop-deletion -loop-unroll-and-jam -loop-predication -gvn -ee-instrument -constmerge -strip-nondebug -globalopt -float2int -licm -prune-eh -sroa input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.729591836734694,0.2422504425048828,opt -add-discriminators -loop-deletion -adce -dce -constmerge -functionattrs -newgvn -memcpyopt -strip-nondebug -gvn-hoist -name-anon-globals -loop-sink -coro-early -forceattrs -loop-sink -forceattrs -sroa -lcssa -forceattrs -lower-constant-intrinsics -forceattrs -canonicalize-aliases -lcssa -lower-constant-intrinsics -always-inline -lower-guard-intrinsic -memcpyopt -prune-eh -scalarizer -newgvn -mldst-motion -coro-cleanup -early-cse -partially-inline-libcalls -adce -mldst-motion -loop-fusion -lower-matrix-intrinsics -coro-cleanup -licm -tailcallelim -sink -lower-constant-intrinsics -forceattrs -libcalls-shrinkwrap -loop-versioning -sink -ipsccp -ipsccp -lowerinvoke -forceattrs -loop-predication -forceattrs -strip -lower-expect -loop-instsimplify -separate-const-offset-from-gep -lcssa -rpo-functionattrs -mldst-motion -separate-const-offset-from-gep -prune-eh -early-cse -strip-dead-prototypes -post-inline-ee-instrument -slsr -prune-eh -barrier -aggressive-instcombine -loop-reduce -coro-elide -inject-tli-mappings -strip-dead-prototypes -name-anon-globals -forceattrs -loop-sink -guard-widening -globalsplit -licm -loop-unroll-and-jam -attributor -loop-instsimplify -forceattrs -float2int -name-anon-globals -partial-inliner -strip-dead-prototypes -sroa -strip-dead-prototypes -barrier -loop-load-elim -loop-guard-widening -newgvn -alignment-from-assumptions -loop-reduce -licm -loop-versioning -forceattrs -early-cse-memssa -inject-tli-mappings -early-cse -sccp -separate-const-offset-from-gep -guard-widening -always-inline -inferattrs -consthoist -correlated-propagation input.bc -o output.bc
benchmark://cbench-v1/ghostscript,0.45005725974945576,45.278127670288086,opt -strip-debug-declare -rpo-functionattrs -lower-guard-intrinsic -mem2reg -lower-expect -infer-address-spaces -prune-eh -loop-simplify -sccp -strip-dead-prototypes -alignment-from-assumptions -elim-avail-extern -lower-widenable-condition -lower-constant-intrinsics -loweratomic -nary-reassociate -strip-debug-declare -partially-inline-libcalls -globaldce -lowerswitch -nary-reassociate -instcombine -loop-reduce -loop-unroll-and-jam -slsr -loop-simplifycfg -correlated-propagation -alignment-from-assumptions -ipsccp -loop-vectorize -instsimplify -called-value-propagation -elim-avail-extern -speculative-execution -globaldce -licm -slsr -prune-eh -strip -loop-simplifycfg -functionattrs -instcombine -loop-versioning -prune-eh -mergereturn -coro-split -strip-nondebug -load-store-vectorizer -instsimplify -nary-reassociate -nary-reassociate -instnamer -lcssa -globalopt -coro-split -nary-reassociate -elim-avail-extern -loop-rotate -float2int -loop-unroll-and-jam -rpo-functionattrs -slsr -prune-eh -globalopt -coro-early -mem2reg -pgo-memop-opt -always-inline -loweratomic -loop-versioning-licm -instcombine -tailcallelim -globalopt -ipsccp -constprop -canonicalize-aliases -constmerge -instsimplify -callsite-splitting -globalopt -die -sink -mldst-motion -infer-address-spaces -coro-cleanup -loop-reroll -lower-matrix-intrinsics -tailcallelim -loweratomic -separate-const-offset-from-gep -inferattrs -instcombine -name-anon-globals -instsimplify -partially-inline-libcalls -constprop -hotcoldsplit -strip-debug-declare -functionattrs -div-rem-pairs -gvn-hoist -partially-inline-libcalls -loop-reroll -prune-eh -inferattrs -gvn -prune-eh -instsimplify -div-rem-pairs -instcombine -nary-reassociate -indvars -correlated-propagation -post-inline-ee-instrument -sink -slp-vectorizer -scalarizer -loop-data-prefetch -ipsccp -elim-avail-extern -loop-deletion -globalsplit -adce -sroa -tailcallelim -div-rem-pairs -prune-eh -break-crit-edges -loop-unroll-and-jam -name-anon-globals -correlated-propagation -lower-expect -separate-const-offset-from-gep -rewrite-statepoints-for-gc -correlated-propagation -adce -early-cse-memssa -instsimplify -gvn -ee-instrument -constmerge -ee-instrument -loop-versioning-licm -jump-threading -early-cse-memssa -strip-debug-declare -prune-eh -correlated-propagation -nary-reassociate -functionattrs -inject-tli-mappings -break-crit-edges -strip -float2int -simplifycfg -prune-eh -ee-instrument -deadargelim -lower-constant-intrinsics -rewrite-statepoints-for-gc -slsr -nary-reassociate -correlated-propagation -loop-simplify -mem2reg -lcssa -early-cse -lower-constant-intrinsics -deadargelim -slp-vectorizer -lcssa -pgo-memop-opt -instcombine -constmerge -mergereturn -slsr -lower-constant-intrinsics -called-value-propagation -barrier -argpromotion -gvn -attributor -loop-data-prefetch -lower-constant-intrinsics -slp-vectorizer -loop-distribute -loop-distribute -correlated-propagation -loop-load-elim -inline -prune-eh -aggressive-instcombine -libcalls-shrinkwrap -loop-unroll-and-jam -early-cse-memssa -loop-deletion -rewrite-statepoints-for-gc -rpo-functionattrs -forceattrs -coro-split -reassociate -strip -correlated-propagation -jump-threading -aggressive-instcombine input.bc -o output.bc
